 -2025.60791     -0.000066      0.00072 53605.421364769055799 -2029.578635230946247  3096.538927 a050823_095336.rf.pcm.dzTf2p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 720.00 720.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 1 P456 dfb256_256_512_3p 24.40 1.01 PDFB1_early_10CM 10CM_PDFB1
 -2025.57300     -0.000108      0.00033 53605.456200349828578 -2029.543799650172787  3082.471812 a050823_101733.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 23.67 0.98 PDFB1_early_10CM 10CM_PDFB1
 -2024.37646     -0.000084      0.00054 53606.652760211487475 -2028.347239788512979  3114.552013 a050824_150053.rf.pcm.dzTf2p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 25.11 0.99 PDFB1_early_10CM 10CM_PDFB1
 -2023.37952      0.000021      0.00011 53607.649795864846965 -2027.350204135153717  3105.665155 a050825_145640.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 54.04 0.97 PDFB1_early_10CM 10CM_PDFB1
 -2014.45032      0.000497      0.00013 53616.578977287135785 -2018.421022712863987  3094.929049 a050903_131543.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 58.27 1.01 PDFB1_early_10CM 10CM_PDFB1
 -1983.75427      0.001074      0.00046 53647.274936814901594 -1987.725063185094996  3086.562942 a051004_060153.rf.pcm.dzTf4p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 6 P456 dfb256_256_512_3p 26.20 0.98 PDFB1_early_10CM 10CM_PDFB1
 -1971.52600      0.000369      0.00015 53659.503280599084974 -1975.496719400914571  3047.809536 w051016_113253.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3780.00 3780.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 70.70 1.43 WBCORR_10CM 10CM_WBCORR
 -1944.60071      0.000483      0.00022 53686.428574298341118 -1948.571425701657972  3098.814113 a051112_095013.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3600.00 3600.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 30.31 0.98 PDFB1_early_10CM 10CM_PDFB1
 -1926.65259      0.000187      0.00009 53704.376664060080657 -1930.623335939919798  3152.134870 w051130_083533.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3780.00 3780.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 85.81 1.54 WBCORR_10CM 10CM_WBCORR
 -1903.71240      0.000207      0.00032 53727.316848559072241 -1907.683151440927531  3096.476995 a051223_071623.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3120.00 3120.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 6 P456 dfb256_256_512_3p 20.69 0.97 PDFB1_early_10CM 10CM_PDFB1
 -1891.77307      0.000008      0.00024 53739.256194743320521 -1895.743805256682208  3085.657426 a060104_054314.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 32.34 0.99 PDFB1_early_10CM 10CM_PDFB1
 -1811.95593     -0.000131      0.00041 53819.073322076197655 -1815.926677923803709  3075.299936 a060325_012354.rf.pcm.dzTf4p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 2580.00 2580.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 35.60 1.00 PDFB1_early_10CM 10CM_PDFB1
 -1811.03076      0.000419      0.00019 53819.998525313589198 -1815.001474686411257  3091.300709 a060325_232703.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3660.00 3660.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 43.04 1.01 PDFB1_early_10CM 10CM_PDFB1
 -1797.09937     -0.000003      0.00017 53833.929949322620814 -1801.070050677375548  3107.505837 a060408_214453.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 33.97 0.99 PDFB1_early_10CM 10CM_PDFB1
 -1784.03125      0.000254      0.00019 53846.997958053754701 -1788.002041946246436  3091.763978 a060421_232834.rf.pcm.dzTf8p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 2940.00 2940.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 40.76 1.03 PDFB1_early_10CM 10CM_PDFB1
 -1783.05823      0.001245      0.00170 53847.971079322378500 -1787.028920677624455  3100.250000 a060422_225541.rf.pcm.dzTf1p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 2220.00 2220.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 2 P456 dfb256_256_512_3p 14.25 0.99 PDFB1_early_10CM 10CM_PDFB1
 -1750.12744     -0.000056      0.00061 53880.901776977865666 -1754.098223022132743  3121.114217 a060525_205843.rf.pcm.dzTf2p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 3840.00 3840.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 P456 dfb256_256_512_3p 21.94 1.00 PDFB1_early_10CM 10CM_PDFB1
 -1749.42371     -0.000272      0.00166 53881.605523574857216 -1753.394476425140738  3100.250000 a060526_140731.rf.pcm.dzTf1p 1050CM_PDFB1 10CM_PDFB1 10CM_1050CM_PDFB1 1050CM PDFB1 10CM 1980.00 1980.00 256.00 512 PPTA J1909-3744_10cm_ana_PDFB1_a070521 1 1 2 P456 dfb256_256_512_3p 15.55 1.01 PDFB1_10CM 10CM_PDFB1 10CM_PDFB1_JUMP
