# 1distance 2Total_prob 3Px_prob 4HIlo 5HIup 6Vol 7Lum
1.36412 0.0390735 0.0372375 1 1 0.999998 1
1.36414 0.0390567 0.0372215 1 1 0.999998 1
1.36417 0.0390399 0.0372054 1 1 0.999998 1
1.36419 0.0390231 0.0371894 1 1 0.999998 1
1.36421 0.0390063 0.0371734 1 1 0.999998 1
1.36424 0.0389895 0.0371574 1 1 0.999998 1
1.36426 0.0389727 0.0371414 1 1 0.999998 1
1.36428 0.0389559 0.0371254 1 1 0.999998 1
1.3643 0.0389391 0.0371095 1 1 0.999998 1
1.36433 0.0389224 0.0370935 1 1 0.999998 1
1.36435 0.0389056 0.0370775 1 1 0.999998 1
1.36437 0.0388889 0.0370616 1 1 0.999998 1
1.3644 0.0388721 0.0370456 1 1 0.999998 1
1.36442 0.0388554 0.0370297 1 1 0.999998 1
1.36444 0.0388387 0.0370137 1 1 0.999998 1
1.36447 0.038822 0.0369978 1 1 0.999998 1
1.36449 0.0388052 0.0369819 1 1 0.999998 1
1.36451 0.0387885 0.036966 1 1 0.999998 1
1.36453 0.0387718 0.03695 1 1 0.999998 1
1.36456 0.0387551 0.0369341 1 1 0.999997 1
1.36458 0.0387385 0.0369182 1 1 0.999997 1
1.3646 0.0387218 0.0369023 1 1 0.999997 1
1.36463 0.0387051 0.0368864 1 1 0.999997 1
1.36465 0.0386884 0.0368706 1 1 0.999997 1
1.36467 0.0386718 0.0368547 1 1 0.999997 1
1.36469 0.0386551 0.0368388 1 1 0.999997 1
1.36472 0.0386385 0.0368229 1 1 0.999997 1
1.36474 0.0386218 0.0368071 1 1 0.999997 1
1.36476 0.0386052 0.0367912 1 1 0.999997 1
1.36479 0.0385886 0.0367754 1 1 0.999997 1
1.36481 0.0385719 0.0367596 1 1 0.999997 1
1.36483 0.0385553 0.0367437 1 1 0.999997 1
1.36486 0.0385387 0.0367279 1 1 0.999997 1
1.36488 0.0385221 0.0367121 1 1 0.999997 1
1.3649 0.0385055 0.0366963 1 1 0.999997 1
1.36492 0.0384889 0.0366805 1 1 0.999997 1
1.36495 0.0384723 0.0366647 1 1 0.999997 1
1.36497 0.0384558 0.0366489 1 1 0.999996 1
1.36499 0.0384392 0.0366331 1 1 0.999996 1
1.36502 0.0384226 0.0366173 1 1 0.999996 1
1.36504 0.0384061 0.0366015 1 1 0.999996 1
1.36506 0.0383895 0.0365857 1 1 0.999996 1
1.36509 0.038373 0.03657 1 1 0.999996 1
1.36511 0.0383564 0.0365542 1 1 0.999996 1
1.36513 0.0383399 0.0365385 1 1 0.999996 1
1.36515 0.0383234 0.0365227 1 1 0.999996 1
1.36518 0.0383069 0.036507 1 1 0.999996 1
1.3652 0.0382904 0.0364913 1 1 0.999996 1
1.36522 0.0382739 0.0364755 1 1 0.999996 1
1.36525 0.0382574 0.0364598 1 1 0.999996 1
1.36527 0.0382409 0.0364441 1 1 0.999996 1
1.36529 0.0382244 0.0364284 1 1 0.999995 1
1.36531 0.0382079 0.0364127 1 1 0.999995 1
1.36534 0.0381914 0.036397 1 1 0.999995 1
1.36536 0.038175 0.0363813 1 1 0.999995 1
1.36538 0.0381585 0.0363656 1 1 0.999995 1
1.36541 0.0381421 0.03635 1 1 0.999995 1
1.36543 0.0381256 0.0363343 1 1 0.999995 1
1.36545 0.0381092 0.0363186 1 1 0.999995 1
1.36548 0.0380928 0.036303 1 1 0.999995 1
1.3655 0.0380763 0.0362873 1 1 0.999995 1
1.36552 0.0380599 0.0362717 1 1 0.999995 1
1.36554 0.0380435 0.036256 1 1 0.999995 1
1.36557 0.0380271 0.0362404 1 1 0.999995 1
1.36559 0.0380107 0.0362248 1 1 0.999995 1
1.36561 0.0379943 0.0362092 1 1 0.999994 1
1.36564 0.0379779 0.0361935 1 1 0.999994 1
1.36566 0.0379615 0.0361779 1 1 0.999994 1
1.36568 0.0379452 0.0361623 1 1 0.999994 1
1.36571 0.0379288 0.0361467 1 1 0.999994 1
1.36573 0.0379124 0.0361312 1 1 0.999994 1
1.36575 0.0378961 0.0361156 1 1 0.999994 1
1.36577 0.0378797 0.0361 1 1 0.999994 1
1.3658 0.0378634 0.0360844 1 1 0.999994 1
1.36582 0.0378471 0.0360689 1 1 0.999994 1
1.36584 0.0378307 0.0360533 1 1 0.999994 1
1.36587 0.0378144 0.0360378 1 1 0.999994 1
1.36589 0.0377981 0.0360222 1 1 0.999993 1
1.36591 0.0377818 0.0360067 1 1 0.999993 1
1.36593 0.0377655 0.0359911 1 1 0.999993 1
1.36596 0.0377492 0.0359756 1 1 0.999993 1
1.36598 0.0377329 0.0359601 1 1 0.999993 1
1.366 0.0377166 0.0359446 1 1 0.999993 1
1.36603 0.0377004 0.0359291 1 1 0.999993 1
1.36605 0.0376841 0.0359136 1 1 0.999993 1
1.36607 0.0376678 0.0358981 1 1 0.999993 1
1.3661 0.0376516 0.0358826 1 1 0.999993 1
1.36612 0.0376353 0.0358671 1 1 0.999993 1
1.36614 0.0376191 0.0358516 1 1 0.999992 1
1.36616 0.0376028 0.0358362 1 1 0.999992 1
1.36619 0.0375866 0.0358207 1 1 0.999992 1
1.36621 0.0375704 0.0358052 1 1 0.999992 1
1.36623 0.0375542 0.0357898 1 1 0.999992 1
1.36626 0.037538 0.0357743 1 1 0.999992 1
1.36628 0.0375218 0.0357589 1 1 0.999992 1
1.3663 0.0375056 0.0357435 1 1 0.999992 1
1.36632 0.0374894 0.035728 1 1 0.999992 1
1.36635 0.0374732 0.0357126 1 1 0.999992 1
1.36637 0.037457 0.0356972 1 1 0.999991 1
1.36639 0.0374408 0.0356818 1 1 0.999991 1
1.36642 0.0374247 0.0356664 1 1 0.999991 1
1.36644 0.0374085 0.035651 1 1 0.999991 1
1.36646 0.0373924 0.0356356 1 1 0.999991 1
1.36649 0.0373762 0.0356202 1 1 0.999991 1
1.36651 0.0373601 0.0356049 1 1 0.999991 1
1.36653 0.037344 0.0355895 1 1 0.999991 1
1.36655 0.0373278 0.0355741 1 1 0.999991 1
1.36658 0.0373117 0.0355588 1 1 0.999991 1
1.3666 0.0372956 0.0355434 1 1 0.99999 1
1.36662 0.0372795 0.0355281 1 1 0.99999 1
1.36665 0.0372634 0.0355127 1 1 0.99999 1
1.36667 0.0372473 0.0354974 1 1 0.99999 1
1.36669 0.0372312 0.0354821 1 1 0.99999 1
1.36672 0.0372151 0.0354667 1 1 0.99999 1
1.36674 0.037199 0.0354514 1 1 0.99999 1
1.36676 0.037183 0.0354361 1 1 0.99999 1
1.36678 0.0371669 0.0354208 1 1 0.99999 1
1.36681 0.0371509 0.0354055 1 1 0.99999 1
1.36683 0.0371348 0.0353902 1 1 0.999989 1
1.36685 0.0371188 0.0353749 1 1 0.999989 1
1.36688 0.0371027 0.0353597 1 1 0.999989 1
1.3669 0.0370867 0.0353444 1 1 0.999989 1
1.36692 0.0370707 0.0353291 1 1 0.999989 1
1.36694 0.0370547 0.0353139 1 1 0.999989 1
1.36697 0.0370387 0.0352986 1 1 0.999989 1
1.36699 0.0370226 0.0352834 1 1 0.999989 1
1.36701 0.0370066 0.0352681 1 1 0.999988 1
1.36704 0.0369907 0.0352529 1 1 0.999988 1
1.36706 0.0369747 0.0352376 1 1 0.999988 1
1.36708 0.0369587 0.0352224 1 1 0.999988 1
1.36711 0.0369427 0.0352072 1 1 0.999988 1
1.36713 0.0369268 0.035192 1 1 0.999988 1
1.36715 0.0369108 0.0351768 1 1 0.999988 1
1.36717 0.0368948 0.0351616 1 1 0.999988 1
1.3672 0.0368789 0.0351464 1 1 0.999988 1
1.36722 0.036863 0.0351312 1 1 0.999987 1
1.36724 0.036847 0.035116 1 1 0.999987 1
1.36727 0.0368311 0.0351009 1 1 0.999987 1
1.36729 0.0368152 0.0350857 1 1 0.999987 1
1.36731 0.0367993 0.0350705 1 1 0.999987 1
1.36734 0.0367833 0.0350554 1 1 0.999987 1
1.36736 0.0367674 0.0350402 1 1 0.999987 1
1.36738 0.0367516 0.0350251 1 1 0.999987 1
1.3674 0.0367357 0.0350099 1 1 0.999986 1
1.36743 0.0367198 0.0349948 1 1 0.999986 1
1.36745 0.0367039 0.0349797 1 1 0.999986 1
1.36747 0.036688 0.0349645 1 1 0.999986 1
1.3675 0.0366722 0.0349494 1 1 0.999986 1
1.36752 0.0366563 0.0349343 1 1 0.999986 1
1.36754 0.0366405 0.0349192 1 1 0.999986 1
1.36756 0.0366246 0.0349041 1 1 0.999986 1
1.36759 0.0366088 0.034889 1 1 0.999985 1
1.36761 0.0365929 0.034874 1 1 0.999985 1
1.36763 0.0365771 0.0348589 1 1 0.999985 1
1.36766 0.0365613 0.0348438 1 1 0.999985 1
1.36768 0.0365455 0.0348287 1 1 0.999985 1
1.3677 0.0365297 0.0348137 1 1 0.999985 1
1.36773 0.0365139 0.0347986 1 1 0.999985 1
1.36775 0.0364981 0.0347836 1 1 0.999985 1
1.36777 0.0364823 0.0347685 1 1 0.999984 1
1.36779 0.0364665 0.0347535 1 1 0.999984 1
1.36782 0.0364507 0.0347385 1 1 0.999984 1
1.36784 0.036435 0.0347234 1 1 0.999984 1
1.36786 0.0364192 0.0347084 1 1 0.999984 1
1.36789 0.0364034 0.0346934 1 1 0.999984 1
1.36791 0.0363877 0.0346784 1 1 0.999984 1
1.36793 0.036372 0.0346634 1 1 0.999983 1
1.36796 0.0363562 0.0346484 1 1 0.999983 1
1.36798 0.0363405 0.0346334 1 1 0.999983 1
1.368 0.0363248 0.0346184 1 1 0.999983 1
1.36802 0.036309 0.0346035 1 1 0.999983 1
1.36805 0.0362933 0.0345885 1 1 0.999983 1
1.36807 0.0362776 0.0345735 1 1 0.999983 1
1.36809 0.0362619 0.0345586 1 1 0.999982 1
1.36812 0.0362462 0.0345436 1 1 0.999982 1
1.36814 0.0362305 0.0345287 1 1 0.999982 1
1.36816 0.0362149 0.0345137 1 1 0.999982 1
1.36818 0.0361992 0.0344988 1 1 0.999982 1
1.36821 0.0361835 0.0344839 1 1 0.999982 1
1.36823 0.0361679 0.034469 1 1 0.999982 1
1.36825 0.0361522 0.034454 1 1 0.999981 1
1.36828 0.0361365 0.0344391 1 1 0.999981 1
1.3683 0.0361209 0.0344242 1 1 0.999981 1
1.36832 0.0361053 0.0344093 1 1 0.999981 1
1.36835 0.0360896 0.0343944 1 1 0.999981 1
1.36837 0.036074 0.0343796 1 1 0.999981 1
1.36839 0.0360584 0.0343647 1 1 0.999981 1
1.36841 0.0360428 0.0343498 1 1 0.99998 1
1.36844 0.0360272 0.0343349 1 1 0.99998 1
1.36846 0.0360116 0.0343201 1 1 0.99998 1
1.36848 0.035996 0.0343052 1 1 0.99998 1
1.36851 0.0359804 0.0342904 1 1 0.99998 1
1.36853 0.0359648 0.0342755 1 1 0.99998 1
1.36855 0.0359492 0.0342607 1 1 0.99998 1
1.36857 0.0359337 0.0342459 1 1 0.999979 1
1.3686 0.0359181 0.034231 1 1 0.999979 1
1.36862 0.0359026 0.0342162 1 1 0.999979 1
1.36864 0.035887 0.0342014 1 1 0.999979 1
1.36867 0.0358715 0.0341866 1 1 0.999979 1
1.36869 0.0358559 0.0341718 1 1 0.999979 1
1.36871 0.0358404 0.034157 1 1 0.999978 1
1.36874 0.0358249 0.0341422 1 1 0.999978 1
1.36876 0.0358094 0.0341274 1 1 0.999978 1
1.36878 0.0357938 0.0341126 1 1 0.999978 1
1.3688 0.0357783 0.0340979 1 1 0.999978 1
1.36883 0.0357628 0.0340831 1 1 0.999978 1
1.36885 0.0357473 0.0340683 1 1 0.999978 1
1.36887 0.0357319 0.0340536 1 1 0.999977 1
1.3689 0.0357164 0.0340388 1 1 0.999977 1
1.36892 0.0357009 0.0340241 1 1 0.999977 1
1.36894 0.0356854 0.0340094 1 1 0.999977 1
1.36897 0.03567 0.0339946 1 1 0.999977 1
1.36899 0.0356545 0.0339799 1 1 0.999977 1
1.36901 0.0356391 0.0339652 1 1 0.999976 1
1.36903 0.0356236 0.0339505 1 1 0.999976 1
1.36906 0.0356082 0.0339358 1 1 0.999976 1
1.36908 0.0355927 0.0339211 1 1 0.999976 1
1.3691 0.0355773 0.0339064 1 1 0.999976 1
1.36913 0.0355619 0.0338917 1 1 0.999976 1
1.36915 0.0355465 0.033877 1 1 0.999975 1
1.36917 0.0355311 0.0338623 1 1 0.999975 1
1.36919 0.0355157 0.0338476 1 1 0.999975 1
1.36922 0.0355003 0.033833 1 1 0.999975 1
1.36924 0.0354849 0.0338183 1 1 0.999975 1
1.36926 0.0354695 0.0338037 1 1 0.999975 1
1.36929 0.0354541 0.033789 1 1 0.999974 1
1.36931 0.0354388 0.0337744 1 1 0.999974 1
1.36933 0.0354234 0.0337597 1 1 0.999974 1
1.36936 0.0354081 0.0337451 1 1 0.999974 1
1.36938 0.0353927 0.0337305 1 1 0.999974 1
1.3694 0.0353774 0.0337159 1 1 0.999973 1
1.36942 0.035362 0.0337013 1 1 0.999973 1
1.36945 0.0353467 0.0336867 1 1 0.999973 1
1.36947 0.0353314 0.0336721 1 1 0.999973 1
1.36949 0.035316 0.0336575 1 1 0.999973 1
1.36952 0.0353007 0.0336429 1 1 0.999973 1
1.36954 0.0352854 0.0336283 1 1 0.999972 1
1.36956 0.0352701 0.0336137 1 1 0.999972 1
1.36959 0.0352548 0.0335991 1 1 0.999972 1
1.36961 0.0352395 0.0335846 1 1 0.999972 1
1.36963 0.0352242 0.03357 1 1 0.999972 1
1.36965 0.035209 0.0335555 1 1 0.999972 1
1.36968 0.0351937 0.0335409 1 1 0.999971 1
1.3697 0.0351784 0.0335264 1 1 0.999971 1
1.36972 0.0351632 0.0335118 1 1 0.999971 1
1.36975 0.0351479 0.0334973 1 1 0.999971 1
1.36977 0.0351327 0.0334828 1 1 0.999971 1
1.36979 0.0351174 0.0334683 1 1 0.99997 1
1.36981 0.0351022 0.0334537 1 1 0.99997 1
1.36984 0.035087 0.0334392 1 1 0.99997 1
1.36986 0.0350718 0.0334247 1 1 0.99997 1
1.36988 0.0350565 0.0334102 1 1 0.99997 1
1.36991 0.0350413 0.0333958 1 1 0.99997 1
1.36993 0.0350261 0.0333813 1 1 0.999969 1
1.36995 0.0350109 0.0333668 1 1 0.999969 1
1.36998 0.0349957 0.0333523 1 1 0.999969 1
1.37 0.0349806 0.0333379 1 1 0.999969 1
1.37002 0.0349654 0.0333234 1 1 0.999969 1
1.37004 0.0349502 0.0333089 1 1 0.999968 1
1.37007 0.034935 0.0332945 1 1 0.999968 1
1.37009 0.0349199 0.03328 1 1 0.999968 1
1.37011 0.0349047 0.0332656 1 1 0.999968 1
1.37014 0.0348896 0.0332512 1 1 0.999968 1
1.37016 0.0348744 0.0332368 1 1 0.999967 1
1.37018 0.0348593 0.0332223 1 1 0.999967 1
1.37021 0.0348442 0.0332079 1 1 0.999967 1
1.37023 0.034829 0.0331935 1 1 0.999967 1
1.37025 0.0348139 0.0331791 1 1 0.999967 1
1.37027 0.0347988 0.0331647 1 1 0.999966 1
1.3703 0.0347837 0.0331503 1 1 0.999966 1
1.37032 0.0347686 0.0331359 1 1 0.999966 1
1.37034 0.0347535 0.0331216 1 1 0.999966 1
1.37037 0.0347384 0.0331072 1 1 0.999966 1
1.37039 0.0347233 0.0330928 1 1 0.999965 1
1.37041 0.0347083 0.0330785 1 1 0.999965 1
1.37043 0.0346932 0.0330641 1 1 0.999965 1
1.37046 0.0346781 0.0330498 1 1 0.999965 1
1.37048 0.0346631 0.0330354 1 1 0.999965 1
1.3705 0.034648 0.0330211 1 1 0.999965 1
1.37053 0.034633 0.0330067 1 1 0.999964 1
1.37055 0.0346179 0.0329924 1 1 0.999964 1
1.37057 0.0346029 0.0329781 1 1 0.999964 1
1.3706 0.0345879 0.0329638 1 1 0.999964 1
1.37062 0.0345728 0.0329495 1 1 0.999963 1
1.37064 0.0345578 0.0329352 1 1 0.999963 1
1.37066 0.0345428 0.0329209 1 1 0.999963 1
1.37069 0.0345278 0.0329066 1 1 0.999963 1
1.37071 0.0345128 0.0328923 1 1 0.999963 1
1.37073 0.0344978 0.032878 1 1 0.999962 1
1.37076 0.0344828 0.0328637 1 1 0.999962 1
1.37078 0.0344679 0.0328495 1 1 0.999962 1
1.3708 0.0344529 0.0328352 1 1 0.999962 1
1.37083 0.0344379 0.032821 1 1 0.999962 1
1.37085 0.034423 0.0328067 1 1 0.999961 1
1.37087 0.034408 0.0327925 1 1 0.999961 1
1.37089 0.0343931 0.0327782 1 1 0.999961 1
1.37092 0.0343781 0.032764 1 1 0.999961 1
1.37094 0.0343632 0.0327498 1 1 0.999961 1
1.37096 0.0343483 0.0327355 1 1 0.99996 1
1.37099 0.0343333 0.0327213 1 1 0.99996 1
1.37101 0.0343184 0.0327071 1 1 0.99996 1
1.37103 0.0343035 0.0326929 1 1 0.99996 1
1.37105 0.0342886 0.0326787 1 1 0.99996 1
1.37108 0.0342737 0.0326645 1 1 0.999959 1
1.3711 0.0342588 0.0326503 1 1 0.999959 1
1.37112 0.0342439 0.0326361 1 1 0.999959 1
1.37115 0.034229 0.032622 1 1 0.999959 1
1.37117 0.0342142 0.0326078 1 1 0.999958 1
1.37119 0.0341993 0.0325936 1 1 0.999958 1
1.37122 0.0341844 0.0325795 1 1 0.999958 1
1.37124 0.0341696 0.0325653 1 1 0.999958 1
1.37126 0.0341547 0.0325512 1 1 0.999958 1
1.37128 0.0341399 0.032537 1 1 0.999957 1
1.37131 0.034125 0.0325229 1 1 0.999957 1
1.37133 0.0341102 0.0325087 1 1 0.999957 1
1.37135 0.0340954 0.0324946 1 1 0.999957 1
1.37138 0.0340805 0.0324805 1 1 0.999956 1
1.3714 0.0340657 0.0324664 1 1 0.999956 1
1.37142 0.0340509 0.0324523 1 1 0.999956 1
1.37144 0.0340361 0.0324382 1 1 0.999956 1
1.37147 0.0340213 0.0324241 1 1 0.999956 1
1.37149 0.0340065 0.03241 1 1 0.999955 1
1.37151 0.0339917 0.0323959 1 1 0.999955 1
1.37154 0.0339769 0.0323818 1 1 0.999955 1
1.37156 0.0339622 0.0323678 1 1 0.999955 1
1.37158 0.0339474 0.0323537 1 1 0.999954 1
1.37161 0.0339326 0.0323396 1 1 0.999954 1
1.37163 0.0339179 0.0323256 1 1 0.999954 1
1.37165 0.0339031 0.0323115 1 1 0.999954 1
1.37167 0.0338884 0.0322975 1 1 0.999954 1
1.3717 0.0338736 0.0322834 1 1 0.999953 1
1.37172 0.0338589 0.0322694 1 1 0.999953 1
1.37174 0.0338442 0.0322554 1 1 0.999953 1
1.37177 0.0338295 0.0322413 1 1 0.999953 1
1.37179 0.0338147 0.0322273 1 1 0.999952 1
1.37181 0.0338 0.0322133 1 1 0.999952 1
1.37184 0.0337853 0.0321993 1 1 0.999952 1
1.37186 0.0337706 0.0321853 1 1 0.999952 1
1.37188 0.0337559 0.0321713 1 1 0.999951 1
1.3719 0.0337413 0.0321573 1 1 0.999951 1
1.37193 0.0337266 0.0321433 1 1 0.999951 1
1.37195 0.0337119 0.0321294 1 1 0.999951 1
1.37197 0.0336972 0.0321154 1 1 0.99995 1
1.372 0.0336826 0.0321014 1 1 0.99995 1
1.37202 0.0336679 0.0320875 1 1 0.99995 1
1.37204 0.0336533 0.0320735 1 1 0.99995 1
1.37206 0.0336386 0.0320596 1 1 0.99995 1
1.37209 0.033624 0.0320456 1 1 0.999949 1
1.37211 0.0336094 0.0320317 1 1 0.999949 1
1.37213 0.0335947 0.0320177 1 1 0.999949 1
1.37216 0.0335801 0.0320038 1 1 0.999949 1
1.37218 0.0335655 0.0319899 1 1 0.999948 1
1.3722 0.0335509 0.031976 1 1 0.999948 1
1.37223 0.0335363 0.0319621 1 1 0.999948 1
1.37225 0.0335217 0.0319482 1 1 0.999948 1
1.37227 0.0335071 0.0319343 1 1 0.999947 1
1.37229 0.0334925 0.0319204 1 1 0.999947 1
1.37232 0.0334779 0.0319065 1 1 0.999947 1
1.37234 0.0334634 0.0318926 1 1 0.999947 1
1.37236 0.0334488 0.0318787 1 1 0.999946 1
1.37239 0.0334342 0.0318649 1 1 0.999946 1
1.37241 0.0334197 0.031851 1 1 0.999946 1
1.37243 0.0334051 0.0318371 1 1 0.999946 1
1.37246 0.0333906 0.0318233 1 1 0.999945 1
1.37248 0.033376 0.0318094 1 1 0.999945 1
1.3725 0.0333615 0.0317956 1 1 0.999945 1
1.37252 0.033347 0.0317818 1 1 0.999945 1
1.37255 0.0333325 0.0317679 1 1 0.999944 1
1.37257 0.0333179 0.0317541 1 1 0.999944 1
1.37259 0.0333034 0.0317403 1 1 0.999944 1
1.37262 0.0332889 0.0317265 1 1 0.999944 1
1.37264 0.0332744 0.0317127 1 1 0.999943 1
1.37266 0.0332599 0.0316989 1 1 0.999943 1
1.37268 0.0332455 0.0316851 1 1 0.999943 1
1.37271 0.033231 0.0316713 1 1 0.999943 1
1.37273 0.0332165 0.0316575 1 1 0.999942 1
1.37275 0.033202 0.0316437 1 1 0.999942 1
1.37278 0.0331876 0.0316299 1 1 0.999942 1
1.3728 0.0331731 0.0316162 1 1 0.999942 1
1.37282 0.0331587 0.0316024 1 1 0.999941 1
1.37285 0.0331442 0.0315886 1 1 0.999941 1
1.37287 0.0331298 0.0315749 1 1 0.999941 1
1.37289 0.0331154 0.0315611 1 1 0.999941 1
1.37291 0.0331009 0.0315474 1 1 0.99994 1
1.37294 0.0330865 0.0315337 1 1 0.99994 1
1.37296 0.0330721 0.0315199 1 1 0.99994 1
1.37298 0.0330577 0.0315062 1 1 0.999939 1
1.37301 0.0330433 0.0314925 1 1 0.999939 1
1.37303 0.0330289 0.0314788 1 1 0.999939 1
1.37305 0.0330145 0.0314651 1 1 0.999939 1
1.37308 0.0330001 0.0314514 1 1 0.999938 1
1.3731 0.0329857 0.0314377 1 1 0.999938 1
1.37312 0.0329713 0.031424 1 1 0.999938 1
1.37314 0.032957 0.0314103 1 1 0.999938 1
1.37317 0.0329426 0.0313966 1 1 0.999937 1
1.37319 0.0329283 0.0313829 1 1 0.999937 1
1.37321 0.0329139 0.0313693 1 1 0.999937 1
1.37324 0.0328996 0.0313556 1 1 0.999937 1
1.37326 0.0328852 0.0313419 1 1 0.999936 1
1.37328 0.0328709 0.0313283 1 1 0.999936 1
1.3733 0.0328566 0.0313146 1 1 0.999936 1
1.37333 0.0328422 0.031301 1 1 0.999935 1
1.37335 0.0328279 0.0312874 1 1 0.999935 1
1.37337 0.0328136 0.0312737 1 1 0.999935 1
1.3734 0.0327993 0.0312601 1 1 0.999935 1
1.37342 0.032785 0.0312465 1 1 0.999934 1
1.37344 0.0327707 0.0312329 1 1 0.999934 1
1.37347 0.0327564 0.0312193 1 1 0.999934 1
1.37349 0.0327421 0.0312057 1 1 0.999934 1
1.37351 0.0327279 0.0311921 1 1 0.999933 1
1.37353 0.0327136 0.0311785 1 1 0.999933 1
1.37356 0.0326993 0.0311649 1 1 0.999933 1
1.37358 0.0326851 0.0311513 1 1 0.999932 1
1.3736 0.0326708 0.0311377 1 1 0.999932 1
1.37363 0.0326566 0.0311242 1 1 0.999932 1
1.37365 0.0326423 0.0311106 1 1 0.999932 1
1.37367 0.0326281 0.031097 1 1 0.999931 1
1.37369 0.0326139 0.0310835 1 1 0.999931 1
1.37372 0.0325997 0.0310699 1 1 0.999931 1
1.37374 0.0325854 0.0310564 1 1 0.999931 1
1.37376 0.0325712 0.0310429 1 1 0.99993 1
1.37379 0.032557 0.0310293 1 1 0.99993 1
1.37381 0.0325428 0.0310158 1 1 0.99993 1
1.37383 0.0325286 0.0310023 1 1 0.999929 1
1.37386 0.0325144 0.0309888 1 1 0.999929 1
1.37388 0.0325002 0.0309753 1 1 0.999929 1
1.3739 0.0324861 0.0309618 1 1 0.999929 1
1.37392 0.0324719 0.0309483 1 1 0.999928 1
1.37395 0.0324577 0.0309348 1 1 0.999928 1
1.37397 0.0324436 0.0309213 1 1 0.999928 1
1.37399 0.0324294 0.0309078 1 1 0.999927 1
1.37402 0.0324153 0.0308943 1 1 0.999927 1
1.37404 0.0324011 0.0308809 1 1 0.999927 1
1.37406 0.032387 0.0308674 1 1 0.999927 1
1.37409 0.0323729 0.0308539 1 1 0.999926 1
1.37411 0.0323587 0.0308405 1 1 0.999926 1
1.37413 0.0323446 0.030827 1 1 0.999926 1
1.37415 0.0323305 0.0308136 1 1 0.999925 1
1.37418 0.0323164 0.0308001 1 1 0.999925 1
1.3742 0.0323023 0.0307867 1 1 0.999925 1
1.37422 0.0322882 0.0307733 1 1 0.999925 1
1.37425 0.0322741 0.0307599 1 1 0.999924 1
1.37427 0.03226 0.0307465 1 1 0.999924 1
1.37429 0.0322459 0.030733 1 1 0.999924 1
1.37431 0.0322319 0.0307196 1 1 0.999923 1
1.37434 0.0322178 0.0307062 1 1 0.999923 1
1.37436 0.0322037 0.0306928 1 1 0.999923 1
1.37438 0.0321897 0.0306795 1 1 0.999922 1
1.37441 0.0321756 0.0306661 1 1 0.999922 1
1.37443 0.0321616 0.0306527 1 1 0.999922 1
1.37445 0.0321475 0.0306393 1 1 0.999922 1
1.37448 0.0321335 0.030626 1 1 0.999921 1
1.3745 0.0321195 0.0306126 1 1 0.999921 1
1.37452 0.0321054 0.0305992 1 1 0.999921 1
1.37454 0.0320914 0.0305859 1 1 0.99992 1
1.37457 0.0320774 0.0305725 1 1 0.99992 1
1.37459 0.0320634 0.0305592 1 1 0.99992 1
1.37461 0.0320494 0.0305459 1 1 0.999919 1
1.37464 0.0320354 0.0305325 1 1 0.999919 1
1.37466 0.0320214 0.0305192 1 1 0.999919 1
1.37468 0.0320074 0.0305059 1 1 0.999919 1
1.37471 0.0319935 0.0304926 1 1 0.999918 1
1.37473 0.0319795 0.0304793 1 1 0.999918 1
1.37475 0.0319655 0.030466 1 1 0.999918 1
1.37477 0.0319516 0.0304527 1 1 0.999917 1
1.3748 0.0319376 0.0304394 1 1 0.999917 1
1.37482 0.0319237 0.0304261 1 1 0.999917 1
1.37484 0.0319097 0.0304128 1 1 0.999916 1
1.37487 0.0318958 0.0303995 1 1 0.999916 1
1.37489 0.0318818 0.0303863 1 1 0.999916 1
1.37491 0.0318679 0.030373 1 1 0.999915 1
1.37493 0.031854 0.0303598 1 1 0.999915 1
1.37496 0.0318401 0.0303465 1 1 0.999915 1
1.37498 0.0318262 0.0303333 1 1 0.999915 1
1.375 0.0318123 0.03032 1 1 0.999914 1
1.37503 0.0317984 0.0303068 1 1 0.999914 1
1.37505 0.0317845 0.0302935 1 1 0.999914 1
1.37507 0.0317706 0.0302803 1 1 0.999913 1
1.3751 0.0317567 0.0302671 1 1 0.999913 1
1.37512 0.0317428 0.0302539 1 1 0.999913 1
1.37514 0.031729 0.0302407 1 1 0.999912 1
1.37516 0.0317151 0.0302275 1 1 0.999912 1
1.37519 0.0317012 0.0302143 1 1 0.999912 1
1.37521 0.0316874 0.0302011 1 1 0.999911 1
1.37523 0.0316735 0.0301879 1 1 0.999911 1
1.37526 0.0316597 0.0301747 1 1 0.999911 1
1.37528 0.0316459 0.0301615 1 1 0.99991 1
1.3753 0.031632 0.0301484 1 1 0.99991 1
1.37533 0.0316182 0.0301352 1 1 0.99991 1
1.37535 0.0316044 0.030122 1 1 0.999909 1
1.37537 0.0315906 0.0301089 1 1 0.999909 1
1.37539 0.0315768 0.0300957 1 1 0.999909 1
1.37542 0.031563 0.0300826 1 1 0.999909 1
1.37544 0.0315492 0.0300694 1 1 0.999908 1
1.37546 0.0315354 0.0300563 1 1 0.999908 1
1.37549 0.0315216 0.0300432 1 1 0.999908 1
1.37551 0.0315078 0.03003 1 1 0.999907 1
1.37553 0.031494 0.0300169 1 1 0.999907 1
1.37555 0.0314803 0.0300038 1 1 0.999907 1
1.37558 0.0314665 0.0299907 1 1 0.999906 1
1.3756 0.0314527 0.0299776 1 1 0.999906 1
